week_id,store_id,item_id,promo_mechanism_id,units_ty,sales_dollars_ty,markdown_dollars_ty,regular_price_ty,sell_price_ty,units_ly,sales_dollars_ly,markdown_dollars_ly,regular_price_ly,sell_price_ly,dollar_chg_yoy,unit_chg_yoy,pct_chg_yoy,is_on_promo,promo_lift_units,gross_margin_ty,gross_margin_ly
5,111,1006,0,196,2934.12,0.0,14.97,14.97,221,2976.87,330.84,14.97,13.47,-42.75,-25,-1.44,0,0,821.55,833.52
6,111,1006,0,190,2844.3,0.0,14.97,14.97,180,2694.6,0.0,14.97,14.97,149.7,10,5.56,0,0,796.4,754.49
7,111,1006,0,200,2994.0,0.0,14.97,14.97,190,2844.3,0.0,14.97,14.97,149.7,10,5.26,0,0,838.32,796.4
8,111,1006,0,215,3218.55,0.0,14.97,14.97,193,2889.21,0.0,14.97,14.97,329.34,22,11.4,0,0,901.19,808.98
9,111,1006,0,214,3203.58,0.0,14.97,14.97,187,2799.39,0.0,14.97,14.97,404.19,27,14.44,0,0,897.0,783.83
10,111,1006,0,228,3413.16,0.0,14.97,14.97,231,3111.57,345.81,14.97,13.47,301.59,-3,9.69,0,0,955.68,871.24
11,111,1006,3,295,4416.15,0.0,14.97,14.97,194,2904.18,0.0,14.97,14.97,1511.97,101,52.06,1,59,1236.52,813.17
12,111,1006,0,230,3443.1,0.0,14.97,14.97,248,3340.56,371.26,14.97,13.47,102.54,-18,3.07,0,0,964.07,935.36
13,111,1006,0,256,3832.32,0.0,14.97,14.97,242,3622.74,0.0,14.97,14.97,209.58,14,5.79,0,0,1073.05,1014.37
14,111,1006,3,292,4371.24,0.0,14.97,14.97,219,3278.43,0.0,14.97,14.97,1092.81,73,33.33,1,59,1223.95,917.96
15,111,1006,1,290,3906.3,434.13,14.97,13.47,223,3338.31,0.0,14.97,14.97,567.99,67,17.01,1,38,1093.76,934.73
16,111,1006,0,249,3727.53,0.0,14.97,14.97,232,3473.04,0.0,14.97,14.97,254.49,17,7.33,0,0,1043.71,972.45
17,111,1006,4,301,4505.97,0.0,14.97,14.97,306,4580.82,0.0,14.97,14.97,-74.85,-5,-1.63,1,32,1261.67,1282.63
18,111,1006,0,265,3967.05,0.0,14.97,14.97,237,3547.89,0.0,14.97,14.97,419.16,28,11.81,0,0,1110.77,993.41
19,111,1006,2,331,4458.57,495.51,14.97,13.47,243,3637.71,0.0,14.97,14.97,820.86,88,22.57,1,76,1248.4,1018.56
20,111,1006,0,258,3862.26,0.0,14.97,14.97,245,3667.65,0.0,14.97,14.97,194.61,13,5.31,0,0,1081.43,1026.94
21,111,1006,0,268,4011.96,0.0,14.97,14.97,307,4135.29,459.58,14.97,13.47,-123.33,-39,-2.98,0,0,1123.35,1157.88
22,111,1006,0,267,3996.99,0.0,14.97,14.97,265,3967.05,0.0,14.97,14.97,29.94,2,0.75,0,0,1119.16,1110.77
23,111,1006,0,255,3817.35,0.0,14.97,14.97,235,3517.95,0.0,14.97,14.97,299.4,20,8.51,0,0,1068.86,985.03
24,111,1006,0,246,3682.62,0.0,14.97,14.97,227,3398.19,0.0,14.97,14.97,284.43,19,8.37,0,0,1031.13,951.49
25,111,1006,0,266,3982.02,0.0,14.97,14.97,250,3742.5,0.0,14.97,14.97,239.52,16,6.4,0,0,1114.97,1047.9
26,111,1006,0,277,4146.69,0.0,14.97,14.97,252,3772.44,0.0,14.97,14.97,374.25,25,9.92,0,0,1161.07,1056.28
27,111,1006,0,234,3502.98,0.0,14.97,14.97,288,4311.36,0.0,14.97,14.97,-808.38,-54,-18.75,0,0,980.83,1207.18
28,111,1006,0,250,3742.5,0.0,14.97,14.97,211,3158.67,0.0,14.97,14.97,583.83,39,18.48,0,0,1047.9,884.43
29,111,1006,3,277,4146.69,0.0,14.97,14.97,208,3113.76,0.0,14.97,14.97,1032.93,69,33.17,1,55,1161.07,871.85
30,111,1006,0,233,3488.01,0.0,14.97,14.97,203,3038.91,0.0,14.97,14.97,449.1,30,14.78,0,0,976.64,850.89
31,111,1006,3,286,4281.42,0.0,14.97,14.97,206,3083.82,0.0,14.97,14.97,1197.6,80,38.83,1,57,1198.8,863.47
32,111,1006,0,222,3323.34,0.0,14.97,14.97,237,3192.39,354.79,14.97,13.47,130.95,-15,4.1,0,0,930.54,893.87
33,111,1006,0,208,3113.76,0.0,14.97,14.97,219,2949.93,327.84,14.97,13.47,163.83,-11,5.55,0,0,871.85,825.98
34,111,1006,0,210,3143.7,0.0,14.97,14.97,224,3017.28,335.33,14.97,13.47,126.42,-14,4.19,0,0,880.24,844.84
35,111,1006,0,213,3188.61,0.0,14.97,14.97,184,2754.48,0.0,14.97,14.97,434.13,29,15.76,0,0,892.81,771.25
36,111,1006,0,189,2829.33,0.0,14.97,14.97,213,3188.61,0.0,14.97,14.97,-359.28,-24,-11.27,0,0,792.21,892.81
37,111,1006,0,190,2844.3,0.0,14.97,14.97,182,2724.54,0.0,14.97,14.97,119.76,8,4.4,0,0,796.4,762.87
38,111,1006,0,180,2694.6,0.0,14.97,14.97,200,2994.0,0.0,14.97,14.97,-299.4,-20,-10.0,0,0,754.49,838.32
39,111,1006,1,221,2976.87,330.84,14.97,13.47,258,3475.26,386.23,14.97,13.47,-498.39,-37,-14.34,1,29,833.52,973.07
40,111,1006,1,209,2815.23,312.87,14.97,13.47,193,2599.71,288.92,14.97,13.47,215.52,16,8.29,1,28,788.26,727.92
41,111,1006,0,192,2874.24,0.0,14.97,14.97,213,3188.61,0.0,14.97,14.97,-314.37,-21,-9.86,0,0,804.79,892.81
42,111,1006,2,252,3394.44,377.24,14.97,13.47,176,2634.72,0.0,14.97,14.97,759.72,76,28.83,1,58,950.44,737.72
43,111,1006,0,199,2979.03,0.0,14.97,14.97,191,2859.27,0.0,14.97,14.97,119.76,8,4.19,0,0,834.13,800.6
44,111,1006,0,211,3158.67,0.0,14.97,14.97,189,2829.33,0.0,14.97,14.97,329.34,22,11.64,0,0,884.43,792.21
45,111,1006,2,261,3515.67,390.72,14.97,13.47,191,2859.27,0.0,14.97,14.97,656.4,70,22.96,1,60,984.39,800.6
46,111,1006,0,228,3413.16,0.0,14.97,14.97,197,2949.09,0.0,14.97,14.97,464.07,31,15.74,0,0,955.68,825.75
47,111,1006,3,293,4386.21,0.0,14.97,14.97,229,3428.13,0.0,14.97,14.97,958.08,64,27.95,1,59,1228.14,959.88
48,111,1006,0,261,3907.17,0.0,14.97,14.97,237,3547.89,0.0,14.97,14.97,359.28,24,10.13,0,0,1094.01,993.41
49,111,1006,0,234,3502.98,0.0,14.97,14.97,198,2964.06,0.0,14.97,14.97,538.92,36,18.18,0,0,980.83,829.94
50,111,1006,0,212,3173.64,0.0,14.97,14.97,237,3547.89,0.0,14.97,14.97,-374.25,-25,-10.55,0,0,888.62,993.41
51,111,1006,0,201,3008.97,0.0,14.97,14.97,201,3008.97,0.0,14.97,14.97,0.0,0,0.0,0,0,842.51,842.51
52,111,1006,0,221,3308.37,0.0,14.97,14.97,205,3068.85,0.0,14.97,14.97,239.52,16,7.8,0,0,926.34,859.28
1,570,1006,0,126,1886.22,0.0,14.97,14.97,111,1661.67,0.0,14.97,14.97,224.55,15,13.51,0,0,528.14,465.27
2,570,1006,0,105,1571.85,0.0,14.97,14.97,95,1422.15,0.0,14.97,14.97,149.7,10,10.53,0,0,440.12,398.2
3,570,1006,0,112,1676.64,0.0,14.97,14.97,103,1541.91,0.0,14.97,14.97,134.73,9,8.74,0,0,469.46,431.73
4,570,1006,0,108,1616.76,0.0,14.97,14.97,99,1482.03,0.0,14.97,14.97,134.73,9,9.09,0,0,452.69,414.97
5,570,1006,0,112,1676.64,0.0,14.97,14.97,141,1899.27,211.08,14.97,13.47,-222.63,-29,-11.72,0,0,469.46,531.8
6,570,1006,0,114,1706.58,0.0,14.97,14.97,102,1526.94,0.0,14.97,14.97,179.64,12,11.76,0,0,477.84,427.54
7,570,1006,0,122,1826.34,0.0,14.97,14.97,113,1691.61,0.0,14.97,14.97,134.73,9,7.96,0,0,511.38,473.65
8,570,1006,0,118,1766.46,0.0,14.97,14.97,109,1631.73,0.0,14.97,14.97,134.73,9,8.26,0,0,494.61,456.88
9,570,1006,0,129,1931.13,0.0,14.97,14.97,120,1796.4,0.0,14.97,14.97,134.73,9,7.5,0,0,540.72,502.99
10,570,1006,0,124,1856.28,0.0,14.97,14.97,131,1764.57,196.11,14.97,13.47,91.71,-7,5.2,0,0,519.76,494.08
11,570,1006,3,168,2514.96,0.0,14.97,14.97,125,1871.25,0.0,14.97,14.97,643.71,43,34.4,1,33,704.19,523.95
12,570,1006,0,138,2065.86,0.0,14.97,14.97,149,2007.03,223.05,14.97,13.47,58.83,-11,2.93,0,0,578.44,561.97
13,570,1006,0,156,2335.32,0.0,14.97,14.97,142,2125.74,0.0,14.97,14.97,209.58,14,9.86,0,0,653.89,595.21
14,570,1006,3,182,2724.54,0.0,14.97,14.97,126,1886.22,0.0,14.97,14.97,838.32,56,44.44,1,37,762.87,528.14
15,570,1006,1,156,2101.32,233.53,14.97,13.47,128,1916.16,0.0,14.97,14.97,185.16,28,9.66,1,20,588.37,536.52
16,570,1006,0,146,2185.62,0.0,14.97,14.97,135,2020.95,0.0,14.97,14.97,164.67,11,8.15,0,0,611.97,565.87
17,570,1006,4,189,2829.33,0.0,14.97,14.97,191,2859.27,0.0,14.97,14.97,-29.94,-2,-1.05,1,20,792.21,800.6
18,570,1006,0,150,2245.5,0.0,14.97,14.97,148,2215.56,0.0,14.97,14.97,29.94,2,1.35,0,0,628.74,620.36
19,570,1006,2,212,2855.64,317.36,14.97,13.47,139,2080.83,0.0,14.97,14.97,774.81,73,37.24,1,49,799.58,582.63
20,570,1006,0,167,2499.99,0.0,14.97,14.97,144,2155.68,0.0,14.97,14.97,344.31,23,15.97,0,0,700.0,603.59
21,570,1006,0,156,2335.32,0.0,14.97,14.97,163,2195.61,244.01,14.97,13.47,139.71,-7,6.36,0,0,653.89,614.77
22,570,1006,0,150,2245.5,0.0,14.97,14.97,146,2185.62,0.0,14.97,14.97,59.88,4,2.74,0,0,628.74,611.97
23,570,1006,0,150,2245.5,0.0,14.97,14.97,142,2125.74,0.0,14.97,14.97,119.76,8,5.63,0,0,628.74,595.21
24,570,1006,0,153,2290.41,0.0,14.97,14.97,147,2200.59,0.0,14.97,14.97,89.82,6,4.08,0,0,641.31,616.17
25,570,1006,0,151,2260.47,0.0,14.97,14.97,130,1946.1,0.0,14.97,14.97,314.37,21,16.15,0,0,632.93,544.91
26,570,1006,0,169,2529.93,0.0,14.97,14.97,151,2260.47,0.0,14.97,14.97,269.46,18,11.92,0,0,708.38,632.93
27,570,1006,0,142,2125.74,0.0,14.97,14.97,160,2395.2,0.0,14.97,14.97,-269.46,-18,-11.25,0,0,595.21,670.66
28,570,1006,0,139,2080.83,0.0,14.97,14.97,122,1826.34,0.0,14.97,14.97,254.49,17,13.93,0,0,582.63,511.38
29,570,1006,3,178,2664.66,0.0,14.97,14.97,130,1946.1,0.0,14.97,14.97,718.56,48,36.92,1,35,746.1,544.91
30,570,1006,0,131,1961.07,0.0,14.97,14.97,125,1871.25,0.0,14.97,14.97,89.82,6,4.8,0,0,549.1,523.95
31,570,1006,3,154,2305.38,0.0,14.97,14.97,121,1811.37,0.0,14.97,14.97,494.01,33,27.27,1,31,645.51,507.18
32,570,1006,0,123,1841.31,0.0,14.97,14.97,131,1764.57,196.11,14.97,13.47,76.74,-8,4.35,0,0,515.57,494.08
33,570,1006,0,118,1766.46,0.0,14.97,14.97,125,1683.75,187.12,14.97,13.47,82.71,-7,4.91,0,0,494.61,471.45
34,570,1006,0,117,1751.49,0.0,14.97,14.97,134,1804.98,200.6,14.97,13.47,-53.49,-17,-2.96,0,0,490.42,505.39
35,570,1006,0,121,1811.37,0.0,14.97,14.97,104,1556.88,0.0,14.97,14.97,254.49,17,16.35,0,0,507.18,435.93
36,570,1006,0,117,1751.49,0.0,14.97,14.97,122,1826.34,0.0,14.97,14.97,-74.85,-5,-4.1,0,0,490.42,511.38
37,570,1006,0,107,1601.79,0.0,14.97,14.97,105,1571.85,0.0,14.97,14.97,29.94,2,1.9,0,0,448.5,440.12
38,570,1006,0,106,1586.82,0.0,14.97,14.97,116,1736.52,0.0,14.97,14.97,-149.7,-10,-8.62,0,0,444.31,486.23
39,570,1006,1,129,1737.63,193.11,14.97,13.47,144,1939.68,215.57,14.97,13.47,-202.05,-15,-10.42,1,17,486.54,543.11
40,570,1006,1,122,1643.34,182.63,14.97,13.47,115,1549.05,172.16,14.97,13.47,94.29,7,6.09,1,16,460.14,433.73
41,570,1006,0,115,1721.55,0.0,14.97,14.97,125,1871.25,0.0,14.97,14.97,-149.7,-10,-8.0,0,0,482.03,523.95
42,570,1006,2,141,1899.27,211.08,14.97,13.47,103,1541.91,0.0,14.97,14.97,357.36,38,23.18,1,32,531.8,431.73
43,570,1006,0,117,1751.49,0.0,14.97,14.97,105,1571.85,0.0,14.97,14.97,179.64,12,11.43,0,0,490.42,440.12
44,570,1006,0,124,1856.28,0.0,14.97,14.97,115,1721.55,0.0,14.97,14.97,134.73,9,7.83,0,0,519.76,482.03
45,570,1006,2,168,2262.96,251.5,14.97,13.47,110,1646.7,0.0,14.97,14.97,616.26,58,37.42,1,38,633.63,461.08
46,570,1006,0,129,1931.13,0.0,14.97,14.97,116,1736.52,0.0,14.97,14.97,194.61,13,11.21,0,0,540.72,486.23
47,570,1006,3,181,2709.57,0.0,14.97,14.97,132,1976.04,0.0,14.97,14.97,733.53,49,37.12,1,36,758.68,553.29
48,570,1006,0,138,2065.86,0.0,14.97,14.97,138,2065.86,0.0,14.97,14.97,0.0,0,0.0,0,0,578.44,578.44
49,570,1006,0,125,1871.25,0.0,14.97,14.97,119,1781.43,0.0,14.97,14.97,89.82,6,5.04,0,0,523.95,498.8
50,570,1006,0,132,1976.04,0.0,14.97,14.97,148,2215.56,0.0,14.97,14.97,-239.52,-16,-10.81,0,0,553.29,620.36
51,570,1006,0,114,1706.58,0.0,14.97,14.97,112,1676.64,0.0,14.97,14.97,29.94,2,1.79,0,0,477.84,469.46
52,570,1006,0,130,1946.1,0.0,14.97,14.97,119,1781.43,0.0,14.97,14.97,164.67,11,9.24,0,0,544.91,498.8
1,179,1006,0,201,3008.97,0.0,14.97,14.97,186,2784.42,0.0,14.97,14.97,224.55,15,8.06,0,0,842.51,779.64
2,179,1006,0,174,2604.78,0.0,14.97,14.97,162,2425.14,0.0,14.97,14.97,179.64,12,7.41,0,0,729.34,679.04
3,179,1006,0,174,2604.78,0.0,14.97,14.97,153,2290.41,0.0,14.97,14.97,314.37,21,13.73,0,0,729.34,641.31
4,179,1006,0,178,2664.66,0.0,14.97,14.97,163,2440.11,0.0,14.97,14.97,224.55,15,9.2,0,0,746.1,683.23
5,179,1006,0,184,2754.48,0.0,14.97,14.97,218,2936.46,326.35,14.97,13.47,-181.98,-34,-6.2,0,0,771.25,822.21
6,179,1006,0,172,2574.84,0.0,14.97,14.97,172,2574.84,0.0,14.97,14.97,0.0,0,0.0,0,0,720.96,720.96
7,179,1006,0,185,2769.45,0.0,14.97,14.97,172,2574.84,0.0,14.97,14.97,194.61,13,7.56,0,0,775.45,720.96
8,179,1006,0,184,2754.48,0.0,14.97,14.97,182,2724.54,0.0,14.97,14.97,29.94,2,1.1,0,0,771.25,762.87
9,179,1006,0,202,3023.94,0.0,14.97,14.97,187,2799.39,0.0,14.97,14.97,224.55,15,8.02,0,0,846.7,783.83
10,179,1006,0,202,3023.94,0.0,14.97,14.97,209,2815.23,312.87,14.97,13.47,208.71,-7,7.41,0,0,846.7,788.26
11,179,1006,3,257,3847.29,0.0,14.97,14.97,187,2799.39,0.0,14.97,14.97,1047.9,70,37.43,1,51,1077.24,783.83
12,179,1006,0,222,3323.34,0.0,14.97,14.97,232,3125.04,347.3,14.97,13.47,198.3,-10,6.35,0,0,930.54,875.01
13,179,1006,0,233,3488.01,0.0,14.97,14.97,216,3233.52,0.0,14.97,14.97,254.49,17,7.87,0,0,976.64,905.39
14,179,1006,3,265,3967.05,0.0,14.97,14.97,196,2934.12,0.0,14.97,14.97,1032.93,69,35.2,1,53,1110.77,821.55
15,179,1006,1,247,3327.09,369.76,14.97,13.47,210,3143.7,0.0,14.97,14.97,183.39,37,5.83,1,32,931.59,880.24
16,179,1006,0,228,3413.16,0.0,14.97,14.97,208,3113.76,0.0,14.97,14.97,299.4,20,9.62,0,0,955.68,871.85
17,179,1006,4,280,4191.6,0.0,14.97,14.97,295,4416.15,0.0,14.97,14.97,-224.55,-15,-5.08,1,30,1173.65,1236.52
18,179,1006,0,232,3473.04,0.0,14.97,14.97,222,3323.34,0.0,14.97,14.97,149.7,10,4.5,0,0,972.45,930.54
19,179,1006,2,312,4202.64,467.06,14.97,13.47,218,3263.46,0.0,14.97,14.97,939.18,94,28.78,1,72,1176.74,913.77
20,179,1006,0,241,3607.77,0.0,14.97,14.97,229,3428.13,0.0,14.97,14.97,179.64,12,5.24,0,0,1010.18,959.88
21,179,1006,0,242,3622.74,0.0,14.97,14.97,263,3542.61,393.71,14.97,13.47,80.13,-21,2.26,0,0,1014.37,991.93
22,179,1006,0,254,3802.38,0.0,14.97,14.97,219,3278.43,0.0,14.97,14.97,523.95,35,15.98,0,0,1064.67,917.96
23,179,1006,0,247,3697.59,0.0,14.97,14.97,228,3413.16,0.0,14.97,14.97,284.43,19,8.33,0,0,1035.33,955.68
24,179,1006,0,229,3428.13,0.0,14.97,14.97,225,3368.25,0.0,14.97,14.97,59.88,4,1.78,0,0,959.88,943.11
25,179,1006,0,222,3323.34,0.0,14.97,14.97,215,3218.55,0.0,14.97,14.97,104.79,7,3.26,0,0,930.54,901.19
26,179,1006,0,248,3712.56,0.0,14.97,14.97,243,3637.71,0.0,14.97,14.97,74.85,5,2.06,0,0,1039.52,1018.56
27,179,1006,0,223,3338.31,0.0,14.97,14.97,247,3697.59,0.0,14.97,14.97,-359.28,-24,-9.72,0,0,934.73,1035.33
28,179,1006,0,207,3098.79,0.0,14.97,14.97,213,3188.61,0.0,14.97,14.97,-89.82,-6,-2.82,0,0,867.66,892.81
29,179,1006,3,284,4251.48,0.0,14.97,14.97,191,2859.27,0.0,14.97,14.97,1392.21,93,48.69,1,57,1190.41,800.6
30,179,1006,0,208,3113.76,0.0,14.97,14.97,189,2829.33,0.0,14.97,14.97,284.43,19,10.05,0,0,871.85,792.21
31,179,1006,3,258,3862.26,0.0,14.97,14.97,184,2754.48,0.0,14.97,14.97,1107.78,74,40.22,1,51,1081.43,771.25
32,179,1006,0,207,3098.79,0.0,14.97,14.97,202,2720.94,302.39,14.97,13.47,377.85,5,13.89,0,0,867.66,761.86
33,179,1006,0,206,3083.82,0.0,14.97,14.97,204,2747.88,305.39,14.97,13.47,335.94,2,12.23,0,0,863.47,769.41
34,179,1006,0,192,2874.24,0.0,14.97,14.97,201,2707.47,300.9,14.97,13.47,166.77,-9,6.16,0,0,804.79,758.09
35,179,1006,0,195,2919.15,0.0,14.97,14.97,162,2425.14,0.0,14.97,14.97,494.01,33,20.37,0,0,817.36,679.04
36,179,1006,0,187,2799.39,0.0,14.97,14.97,178,2664.66,0.0,14.97,14.97,134.73,9,5.06,0,0,783.83,746.1
37,179,1006,0,185,2769.45,0.0,14.97,14.97,156,2335.32,0.0,14.97,14.97,434.13,29,18.59,0,0,775.45,653.89
38,179,1006,0,171,2559.87,0.0,14.97,14.97,185,2769.45,0.0,14.97,14.97,-209.58,-14,-7.57,0,0,716.76,775.45
39,179,1006,1,222,2990.34,332.33,14.97,13.47,223,3003.81,333.83,14.97,13.47,-13.47,-1,-0.45,1,29,837.3,841.07
40,179,1006,1,190,2559.3,284.43,14.97,13.47,179,2411.13,267.96,14.97,13.47,148.17,11,6.15,1,25,716.6,675.12
41,179,1006,0,180,2694.6,0.0,14.97,14.97,209,3128.73,0.0,14.97,14.97,-434.13,-29,-13.88,0,0,754.49,876.04
42,179,1006,2,233,3138.51,348.8,14.97,13.47,167,2499.99,0.0,14.97,14.97,638.52,66,25.54,1,53,878.78,700.0
43,179,1006,0,178,2664.66,0.0,14.97,14.97,166,2485.02,0.0,14.97,14.97,179.64,12,7.23,0,0,746.1,695.81
44,179,1006,0,195,2919.15,0.0,14.97,14.97,174,2604.78,0.0,14.97,14.97,314.37,21,12.07,0,0,817.36,729.34
45,179,1006,2,244,3286.68,365.27,14.97,13.47,179,2679.63,0.0,14.97,14.97,607.05,65,22.65,1,56,920.27,750.3
46,179,1006,0,202,3023.94,0.0,14.97,14.97,192,2874.24,0.0,14.97,14.97,149.7,10,5.21,0,0,846.7,804.79
47,179,1006,3,273,4086.81,0.0,14.97,14.97,214,3203.58,0.0,14.97,14.97,883.23,59,27.57,1,55,1144.31,897.0
48,179,1006,0,218,3263.46,0.0,14.97,14.97,208,3113.76,0.0,14.97,14.97,149.7,10,4.81,0,0,913.77,871.85
49,179,1006,0,193,2889.21,0.0,14.97,14.97,194,2904.18,0.0,14.97,14.97,-14.97,-1,-0.52,0,0,808.98,813.17
50,179,1006,0,206,3083.82,0.0,14.97,14.97,242,3622.74,0.0,14.97,14.97,-538.92,-36,-14.88,0,0,863.47,1014.37
51,179,1006,0,198,2964.06,0.0,14.97,14.97,177,2649.69,0.0,14.97,14.97,314.37,21,11.86,0,0,829.94,741.91
52,179,1006,0,192,2874.24,0.0,14.97,14.97,183,2739.51,0.0,14.97,14.97,134.73,9,4.92,0,0,804.79,767.06
1,450,1006,0,165,2470.05,0.0,14.97,14.97,161,2410.17,0.0,14.97,14.97,59.88,4,2.48,0,0,691.61,674.85
2,450,1006,0,153,2290.41,0.0,14.97,14.97,147,2200.59,0.0,14.97,14.97,89.82,6,4.08,0,0,641.31,616.17
3,450,1006,0,149,2230.53,0.0,14.97,14.97,148,2215.56,0.0,14.97,14.97,14.97,1,0.68,0,0,624.55,620.36
4,450,1006,0,157,2350.29,0.0,14.97,14.97,142,2125.74,0.0,14.97,14.97,224.55,15,10.56,0,0,658.08,595.21
5,450,1006,0,156,2335.32,0.0,14.97,14.97,202,2720.94,302.39,14.97,13.47,-385.62,-46,-14.17,0,0,653.89,761.86
6,450,1006,0,172,2574.84,0.0,14.97,14.97,153,2290.41,0.0,14.97,14.97,284.43,19,12.42,0,0,720.96,641.31
7,450,1006,0,175,2619.75,0.0,14.97,14.97,150,2245.5,0.0,14.97,14.97,374.25,25,16.67,0,0,733.53,628.74
8,450,1006,0,170,2544.9,0.0,14.97,14.97,154,2305.38,0.0,14.97,14.97,239.52,16,10.39,0,0,712.57,645.51
9,450,1006,0,175,2619.75,0.0,14.97,14.97,159,2380.23,0.0,14.97,14.97,239.52,16,10.06,0,0,733.53,666.46
10,450,1006,0,178,2664.66,0.0,14.97,14.97,188,2532.36,281.44,14.97,13.47,132.3,-10,5.22,0,0,746.1,709.06
11,450,1006,3,232,3473.04,0.0,14.97,14.97,174,2604.78,0.0,14.97,14.97,868.26,58,33.33,1,47,972.45,729.34
12,450,1006,0,196,2934.12,0.0,14.97,14.97,210,2828.7,314.37,14.97,13.47,105.42,-14,3.73,0,0,821.55,792.04
13,450,1006,0,219,3278.43,0.0,14.97,14.97,188,2814.36,0.0,14.97,14.97,464.07,31,16.49,0,0,917.96,788.02
14,450,1006,3,247,3697.59,0.0,14.97,14.97,175,2619.75,0.0,14.97,14.97,1077.84,72,41.14,1,49,1035.33,733.53
15,450,1006,1,242,3259.74,362.27,14.97,13.47,189,2829.33,0.0,14.97,14.97,430.41,53,15.21,1,32,912.73,792.21
16,450,1006,0,213,3188.61,0.0,14.97,14.97,190,2844.3,0.0,14.97,14.97,344.31,23,12.11,0,0,892.81,796.4
17,450,1006,4,276,4131.72,0.0,14.97,14.97,260,3892.2,0.0,14.97,14.97,239.52,16,6.15,1,29,1156.88,1089.82
18,450,1006,0,203,3038.91,0.0,14.97,14.97,209,3128.73,0.0,14.97,14.97,-89.82,-6,-2.87,0,0,850.89,876.04
19,450,1006,2,286,3852.42,428.14,14.97,13.47,202,3023.94,0.0,14.97,14.97,828.48,84,27.4,1,66,1078.68,846.7
20,450,1006,0,216,3233.52,0.0,14.97,14.97,204,3053.88,0.0,14.97,14.97,179.64,12,5.88,0,0,905.39,855.09
21,450,1006,0,227,3398.19,0.0,14.97,14.97,245,3300.15,366.77,14.97,13.47,98.04,-18,2.97,0,0,951.49,924.04
22,450,1006,0,235,3517.95,0.0,14.97,14.97,209,3128.73,0.0,14.97,14.97,389.22,26,12.44,0,0,985.03,876.04
23,450,1006,0,226,3383.22,0.0,14.97,14.97,213,3188.61,0.0,14.97,14.97,194.61,13,6.1,0,0,947.3,892.81
24,450,1006,0,206,3083.82,0.0,14.97,14.97,198,2964.06,0.0,14.97,14.97,119.76,8,4.04,0,0,863.47,829.94
25,450,1006,0,219,3278.43,0.0,14.97,14.97,204,3053.88,0.0,14.97,14.97,224.55,15,7.35,0,0,917.96,855.09
26,450,1006,0,216,3233.52,0.0,14.97,14.97,210,3143.7,0.0,14.97,14.97,89.82,6,2.86,0,0,905.39,880.24
27,450,1006,0,214,3203.58,0.0,14.97,14.97,236,3532.92,0.0,14.97,14.97,-329.34,-22,-9.32,0,0,897.0,989.22
28,450,1006,0,198,2964.06,0.0,14.97,14.97,173,2589.81,0.0,14.97,14.97,374.25,25,14.45,0,0,829.94,725.15
29,450,1006,3,234,3502.98,0.0,14.97,14.97,182,2724.54,0.0,14.97,14.97,778.44,52,28.57,1,47,980.83,762.87
30,450,1006,0,194,2904.18,0.0,14.97,14.97,178,2664.66,0.0,14.97,14.97,239.52,16,8.99,0,0,813.17,746.1
31,450,1006,3,240,3592.8,0.0,14.97,14.97,173,2589.81,0.0,14.97,14.97,1002.99,67,38.73,1,48,1005.98,725.15
32,450,1006,0,173,2589.81,0.0,14.97,14.97,196,2640.12,293.41,14.97,13.47,-50.31,-23,-1.91,0,0,725.15,739.23
33,450,1006,0,169,2529.93,0.0,14.97,14.97,198,2667.06,296.41,14.97,13.47,-137.13,-29,-5.14,0,0,708.38,746.78
34,450,1006,0,164,2455.08,0.0,14.97,14.97,191,2572.77,285.93,14.97,13.47,-117.69,-27,-4.57,0,0,687.42,720.38
35,450,1006,0,167,2499.99,0.0,14.97,14.97,154,2305.38,0.0,14.97,14.97,194.61,13,8.44,0,0,700.0,645.51
36,450,1006,0,167,2499.99,0.0,14.97,14.97,179,2679.63,0.0,14.97,14.97,-179.64,-12,-6.7,0,0,700.0,750.3
37,450,1006,0,152,2275.44,0.0,14.97,14.97,151,2260.47,0.0,14.97,14.97,14.97,1,0.66,0,0,637.12,632.93
38,450,1006,0,152,2275.44,0.0,14.97,14.97,161,2410.17,0.0,14.97,14.97,-134.73,-9,-5.59,0,0,637.12,674.85
39,450,1006,1,201,2707.47,300.9,14.97,13.47,195,2626.65,291.92,14.97,13.47,80.82,6,3.08,1,27,758.09,735.46
40,450,1006,1,190,2559.3,284.43,14.97,13.47,162,2182.14,242.51,14.97,13.47,377.16,28,17.28,1,25,716.6,611.0
41,450,1006,0,154,2305.38,0.0,14.97,14.97,175,2619.75,0.0,14.97,14.97,-314.37,-21,-12.0,0,0,645.51,733.53
42,450,1006,2,204,2747.88,305.39,14.97,13.47,151,2260.47,0.0,14.97,14.97,487.41,53,21.56,1,47,769.41,632.93
43,450,1006,0,160,2395.2,0.0,14.97,14.97,152,2275.44,0.0,14.97,14.97,119.76,8,5.26,0,0,670.66,637.12
44,450,1006,0,174,2604.78,0.0,14.97,14.97,157,2350.29,0.0,14.97,14.97,254.49,17,10.83,0,0,729.34,658.08
45,450,1006,2,240,3232.8,359.28,14.97,13.47,155,2320.35,0.0,14.97,14.97,912.45,85,39.32,1,56,905.18,649.7
